"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000048921.11_Zfp689",12.092419460633,-0.457013137843932,0.159007730827034,-2.87415671846209,0.00405107890349315,0.527814005618157
"ENSMUSG00000068250.13_Amn1",126.105016854792,0.295815731979497,0.103028112809767,2.87121372906923,0.00408898955864708,0.527814005618157
"ENSMUSG00000074151.13_Nlrc5",216.691558091516,0.339871154606975,0.119161360202496,2.8521926405457,0.00434187789393281,0.55558529470187
"ENSMUSG00000026390.7_Marco",97.3782314152713,-1.0990882411482,0.385710908673724,-2.84951298091995,0.00437862189461853,0.555804748815297
"ENSMUSG00000087370.3_Tmem170b",274.421404325535,0.169776778744823,0.0597146389454265,2.84313497901215,0.00446721470712321,0.558120439038772
"ENSMUSG00000110185.1_Igip",55.8745010232695,0.298045298524485,0.104756004879677,2.84513807935708,0.00443921749422276,0.558120439038772
"ENSMUSG00000015289.4_Lage3",74.3551345290604,-0.275475695318315,0.0969860367505765,-2.84036449521871,0.00450620128245565,0.558592935536905
"ENSMUSG00000040997.13_Abhd4",272.848063779954,-0.240395616091428,0.0847902112540525,-2.83518123773915,0.004579969509893,0.559002893949787
"ENSMUSG00000058558.12_Rpl5",1030.8657497738,-0.16313361488927,0.0575096971298642,-2.83662796068797,0.00455927045470832,0.559002893949787
"ENSMUSG00000046556.7_Zfp319",47.3695287882628,0.287007877725247,0.101533119834518,2.82674144351145,0.0047024279387156,0.569568122928247
"ENSMUSG00000026542.6_Apcs",783.214227855189,-0.569278356573753,0.202274822123917,-2.81438070539992,0.00488713128167877,0.570177294458801
"ENSMUSG00000029993.16_Nfu1",274.442582298052,-0.146022238842201,0.051825311285459,-2.81758536939404,0.00483862497107362,0.570177294458801
"ENSMUSG00000037386.15_Rims2",2.41808312612339,1.04280031394415,0.369782063304727,2.82004028163152,0.00480176213798955,0.570177294458801
"ENSMUSG00000039485.8_Tspyl4",22.2532591301876,-0.594473434968786,0.210993758109245,-2.81749299266468,0.0048400170805861,0.570177294458801
"ENSMUSG00000075014.1_Gm10800",330.103084313839,1.13861590055303,0.404466027208869,2.81510886936628,0.00487607121591021,0.570177294458801
"ENSMUSG00000020899.15_Pfas",65.3085989803993,0.303195835875442,0.108046855623992,2.80615140648401,0.00501371280596659,0.572320727282531
"ENSMUSG00000026064.15_Ptp4a1",279.334183464619,0.305222599782008,0.10863104591409,2.80971795138003,0.00495849329747637,0.572320727282531
"ENSMUSG00000067144.6_Slc22a7",37.0803861277508,0.649565434470003,0.231302985322325,2.80828815747804,0.00498056388283583,0.572320727282531
"ENSMUSG00000053977.13_Cd8a",4.2787876859048,0.967089632176331,0.345821085816459,2.79650279245726,0.00516589645501126,0.58548056465474
"ENSMUSG00000027498.14_Cstf1",156.054864390511,-0.160070669784758,0.0573951462752793,-2.78892345734298,0.0052883562022366,0.595108850077221
"ENSMUSG00000060613.10_Cyp2c70",3215.87142079397,-0.386358402804103,0.138691641750474,-2.78573674612071,0.00534062249485907,0.596758148774147
"ENSMUSG00000028688.13_Toe1",35.0670235981004,-0.281272076612032,0.101057163102445,-2.78329677953554,0.00538095602534468,0.597060344434574
"ENSMUSG00000052914.4_Cyp2j6",519.957789336828,0.221279023599548,0.0796200853552886,2.77918596309128,0.00544953174581199,0.600205248357192
"ENSMUSG00000056004.16_9330182L06Rik",9.04795212793895,0.551152146299808,0.198464567919988,2.77708082644761,0.00548495374121086,0.600205248357192
"ENSMUSG00000029093.14_Sorcs2",1.39443606167095,1.96776045172987,0.711012250011542,2.76754788922122,0.00564797468321828,0.605516312828544
"ENSMUSG00000040287.9_Stac3",4.91707809569961,0.74429126487002,0.268744836527307,2.76950907964475,0.00561408394874359,0.605516312828544
"ENSMUSG00000070891.2_Gm12689",3.34790988768227,0.85003064670905,0.306857427156724,2.77011592838164,0.00560363441187974,0.605516312828544
"ENSMUSG00000102758.3_Naaladl2",118.190911080352,0.356443008960656,0.129222233337338,2.75837214506387,0.00580900242642595,0.618600278524164
"ENSMUSG00000091996.8_BC049352",1.75073077525752,1.18964033806435,0.432208009756154,2.75247175251457,0.00591472488169946,0.625659597986169
"ENSMUSG00000018623.9_Mmp7",8.39779632048988,1.87922121267223,0.684455186220212,2.74557231869322,0.00604054524593967,0.632450821553483
"ENSMUSG00000023971.8_Rrp36",67.1315366770623,-0.220205530644893,0.080358264583328,-2.74029723995034,0.00613836431078568,0.632450821553483
"ENSMUSG00000031246.14_Sh3bgrl",634.554058861133,0.193905018471906,0.0707298879517988,2.74148629507302,0.00611619121956395,0.632450821553483
"ENSMUSG00000053702.16_Nebl",8.28729279222781,0.721331100058593,0.263162559009442,2.74100959792199,0.0061250718268496,0.632450821553483
"ENSMUSG00000026782.15_Abi2",23.2051148630769,0.442267352113586,0.161797888334454,2.73345565054206,0.00626735630224469,0.63875992458393
"ENSMUSG00000060675.13_Pla2g16",39.2142123352304,0.38008334980231,0.13918997109704,2.73068057135613,0.00632036983422682,0.63875992458393
"ENSMUSG00000091898.8_Tnnc1",10.134357956887,0.986398037517182,0.361059052759325,2.73195763955736,0.00629592352334348,0.63875992458393
"ENSMUSG00000027829.15_Ccnl1",252.552112414426,0.199647605657363,0.0733074078684317,2.72343016159676,0.00646078739002475,0.648818439984321
"ENSMUSG00000002831.13_Plin4",64.5292044412391,0.717508415527399,0.26376425324337,2.72026404906873,0.00652298056546256,0.649707532950251
"ENSMUSG00000051579.10_Tceal8",124.506458879903,0.56071678817062,0.206235386008468,2.71881949563979,0.00655153496388984,0.649707532950251
"ENSMUSG00000090733.6_Rps27",722.040538436689,-0.211470662840446,0.0778883396788459,-2.71504905243063,0.00662659545514042,0.65306950364418
"ENSMUSG00000037306.13_Man1c1",17.28205649297,-0.419824919819172,0.155016350415011,-2.70826218457095,0.00676365665913367,0.662462593891815
"ENSMUSG00000017221.14_Psmd3",457.050033730398,-0.156818669575597,0.0581268769941581,-2.69786848502729,0.00697850040930244,0.664542096552236
"ENSMUSG00000022231.9_Sema5a",14.7135350129694,0.635586826583842,0.235323330978369,2.70090867718622,0.00691503229041058,0.664542096552236
"ENSMUSG00000022362.13_Gm29394",101.065045844533,-0.173029392611336,0.0640801823423685,-2.70020131476643,0.00692975297009363,0.664542096552236
"ENSMUSG00000031595.9_Pdgfrl",9.7958016008168,1.12120655034997,0.415705780264783,2.69711561296024,0.00699429823685784,0.664542096552236
"ENSMUSG00000035967.15_Ints6l",49.5603959581794,0.288781320471736,0.106945975862023,2.70025419978689,0.00692865142501723,0.664542096552236
"ENSMUSG00000020895.14_Tmem107",5.18519426074506,-0.627335283088176,0.233944381857733,-2.68155737746963,0.00732803465172858,0.665416744683221
"ENSMUSG00000020946.13_Gosr2",316.909210238401,-0.228392997607168,0.0852493383498503,-2.67911753953888,0.00738164770822545,0.665416744683221
"ENSMUSG00000022031.5_Elp3",140.726285444676,-0.239647860443904,0.0891398633825779,-2.68844769724813,0.00717850803842057,0.665416744683221
"ENSMUSG00000026494.12_Kif26b",7.49008333602754,0.906882982608032,0.338736487824698,2.6772521272564,0.00742287538973531,0.665416744683221
"ENSMUSG00000031239.5_Itm2a",4.72780337349119,0.714346001670053,0.266344857155888,2.68203414662501,0.00731759901169313,0.665416744683221
"ENSMUSG00000031937.7_Vstm5",0.836477145212569,1.61518729045496,0.599744557874207,2.69312538021184,0.00707856440000863,0.665416744683221
"ENSMUSG00000043013.10_Onecut1",335.095703809949,0.576048420636817,0.214730863111334,2.68265312349696,0.00730407058751879,0.665416744683221
"ENSMUSG00000053825.15_Ppfia2",3.42389047228511,0.793679105006642,0.295763872936128,2.68348901820759,0.00728583680049135,0.665416744683221
"ENSMUSG00000100254.1_Trpc2",5.08680485241994,0.635418584426267,0.235995435248197,2.69250370778568,0.00709177470190377,0.665416744683221
"ENSMUSG00000102091.2_Olfr1034",24.4084199490747,0.467096773938574,0.174428230659409,2.67787371443694,0.00740911473622788,0.665416744683221
"ENSMUSG00000059325.14_Hopx",127.779207498124,-0.356386778942171,0.133626429247207,-2.66703810728086,0.00765229946264831,0.682129413336184
"ENSMUSG00000017747.13_Ghdc",91.0743812531571,-0.177881944353746,0.0673299313920953,-2.64194453604671,0.00824315535573054,0.694963824580482
"ENSMUSG00000018566.14_Slc2a4",26.4569278490996,-1.1324764022333,0.431719479934714,-2.6231765182441,0.00871141256474297,0.694963824580482
"ENSMUSG00000019782.10_Rwdd1",94.9513795525107,-0.196412013103876,0.0742996885779217,-2.64351058346481,0.00820512004579342,0.694963824580482
"ENSMUSG00000019846.11_Lama4",27.4540558418201,0.487316396485262,0.183808428718452,2.65121898861182,0.00802018217074284,0.694963824580482
"ENSMUSG00000020755.9_Sap30bp",119.274156762292,-0.173895688276996,0.0660023270425255,-2.63469026122298,0.00842140919081315,0.694963824580482
"ENSMUSG00000020905.11_Usp43",1.51308279938758,1.55749925510782,0.58753644012458,2.65089813795647,0.00802780485587335,0.694963824580482
"ENSMUSG00000023078.6_Cxcl13",16.9993378711565,-0.762025900302397,0.289815837285776,-2.62934526780534,0.00855494538236847,0.694963824580482
"ENSMUSG00000023828.2_Slc22a3",14.0022253824872,0.674698899447475,0.256396110086184,2.63147088784103,0.00850161505015214,0.694963824580482
"ENSMUSG00000026750.6_Psmb7",480.18598752874,-0.135187065780735,0.0510375451824881,-2.64877680337807,0.00807836639311416,0.694963824580482
"ENSMUSG00000028358.15_Zfp618",8.87907223333282,0.660413635131295,0.252106133171168,2.61958575471428,0.00880366349912881,0.694963824580482
"ENSMUSG00000029475.17_Kdm2b",45.0967546015879,-0.304728717417713,0.114751799161782,-2.6555463151222,0.00791800596726887,0.694963824580482
"ENSMUSG00000030592.18_Ryr1",0.782423379199327,1.81876363999117,0.6935340702372,2.62245752305884,0.00872981492393477,0.694963824580482
"ENSMUSG00000030887.4_Pdzd9",4.11498146413725,1.1265205374869,0.429517966402967,2.62275533412733,0.00872218837289783,0.694963824580482
"ENSMUSG00000032224.15_Fam81a",12.4691221891646,0.629278564107259,0.238965825111526,2.63334124791097,0.00845493509248064,0.694963824580482
"ENSMUSG00000032288.9_Imp3",122.235261080025,-0.213443230352424,0.0804469528003189,-2.65321709427853,0.00797285738235919,0.694963824580482
"ENSMUSG00000032329.4_Hmg20a",117.480424505418,0.138453912296604,0.052735056475813,2.62546248262967,0.00865313444176453,0.694963824580482
"ENSMUSG00000034783.7_Cd207",25.7722146419628,0.752722162372947,0.285362096864338,2.63777905560735,0.00834509334821936,0.694963824580482
"ENSMUSG00000036315.13_Znrd1",60.0784850901575,-0.222505627340824,0.0847211259108673,-2.6263299141576,0.00863111160415308,0.694963824580482
